,stdTT,maxTT,stdWfs,maxWfs,encircledArea
0,0.2086562052904922,1.5,0.026406688580884297,0.0612605166507717,57.04456606724003
1,1.2306848658420302,1.5,0.070266919347522,0.22211673991530445,51.03987490226739
2,0.8058696758526076,1.5,0.002689411773450112,0.06316727784207032,51.790461297888974
3,1.174169727440794,1.5,0.0665527935765961,0.2112711154766418,52.040656763096166
4,0.46398416032934653,1.5,0.0838682403087958,0.13792684707488212,50.53948397185301
5,1.3709435753742714,1.5,0.07962361577836935,0.1413280036097534,51.540265832681776
6,0.17125783042212125,1.5,0.025630695148818994,0.07749947184613137,62.54886630179828
7,0.4807989257034257,1.5,0.09888865899413213,0.15334625941697633,49.538702111024236
8,1.469080387101057,1.5,0.1357480182326577,0.16255656965599474,55.54339327599687
9,0.4822053467442465,1.5,0.00530397225684176,0.038775746097144514,68.55355746677091
10,0.6399572473482809,1.5,0.053808035467099946,0.13446242184065593,61.04769351055511
11,0.8974409342888329,1.5,0.09602725943901097,0.13245335671135872,51.03987490226739
12,0.3361116132722661,1.5,0.013839756322376162,0.08054260242547062,54.542611415168096
13,1.4384586656073528,1.5,0.06572712793636276,0.07971507843673464,56.794370602032835
14,1.4251937863015252,1.5,0.02900260247892622,0.13511610936083673,64.80062548866302
15,0.9389942991626002,1.5,0.01409914251960337,0.07163386262619897,55.79358874120406
16,0.5977300420222414,1.5,0.09502663804071254,0.2177559221370261,52.79124315871775
17,0.16978048665574638,1.5,0.08620373575524065,0.09211803000399266,48.28772478498827
18,1.2774629149935035,1.5,0.011563984849664977,0.024290721171143392,61.29788897576231
19,0.3709227285966379,1.5,0.0037164083190528996,0.17960479527406714,56.794370602032835
20,0.6581175376671551,1.5,0.11651888572144425,0.12432805194645624,59.046129788897574
21,0.9393957804809759,1.5,0.11428082529342676,0.17871431202179666,60.29710711493354
22,0.37281697218679505,1.5,0.1019735129104597,0.21188530813284312,54.542611415168096
23,1.1261158146758687,1.5,0.10827874982336011,0.17989714958681602,58.54573885848318
24,0.35794873125729004,1.5,0.03937460925330405,0.1425539629060555,49.78889757623143
25,0.4582965798022249,1.5,0.03937190047774847,0.0635006501483768,62.298670836591086
26,0.9859406530673935,1.5,0.10142352950015854,0.14616031452665879,46.286161063330724
27,1.0882136834995604,1.5,0.030010711852055727,0.04444624367003003,49.538702111024236
28,1.4573430666103109,1.5,0.01386435686605092,0.04913870803412024,56.04378420641125
29,1.0619074549147345,1.5,0.04865939487325405,0.13951405575190579,55.29319781078968
30,1.4339793387906676,1.5,0.04011686432016848,0.1489902036208125,48.788115715402654
31,0.43477863576483616,1.5,0.028713381822194406,0.07944597315743407,56.54417513682564
32,1.3519758311327634,1.5,0.09686002325225929,0.12681275196702413,56.794370602032835
33,1.4199826676764125,1.5,0.047253215506913304,0.07616861849211676,56.04378420641125
34,0.5473475479843087,1.5,0.014497812483772077,0.030572040950963775,52.29085222830336
35,1.1150701778061218,1.5,0.09680047824170135,0.14875612396912508,51.540265832681776
36,1.1258201795850156,1.5,0.1350067670197851,0.16420360999079353,52.29085222830336
37,1.313054194202822,1.5,0.06097974924702715,0.14736749195579335,49.288506645817044
38,0.1732223308683815,1.5,0.024327233673586857,0.07861479070297162,57.04456606724003
