,stdTT,stfWfs,instStrehl,longStrehl,encircledArea
0.1,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
34.57931034482759,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
69.05862068965517,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
103.53793103448277,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
138.01724137931035,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
172.49655172413793,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
206.97586206896554,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
241.45517241379312,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
275.93448275862073,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
310.4137931034483,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
344.8931034482759,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
379.3724137931035,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
413.8517241379311,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
448.3310344827587,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
482.8103448275863,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
517.2896551724139,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
551.7689655172414,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
586.248275862069,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
620.7275862068966,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
655.2068965517242,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
689.6862068965518,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
724.1655172413793,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
758.6448275862069,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
793.1241379310345,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
827.6034482758622,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
862.0827586206898,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
896.5620689655174,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
931.041379310345,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
965.5206896551725,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
1000.0,0.009386681591315279,0.0010127818856901505,0.9998102540969849,0.999810272798982,6.505082095387021
