9.881340765953063876e-01
9.874804323911666737e-01
9.867513346672057706e-01
9.870338559150695357e-01
9.875710332393645707e-01
9.861794883012771074e-01
9.869057559967040483e-01
9.870306825637817916e-01
9.891915893554688033e-01
9.881995576620101751e-01
9.867687880992889182e-01
9.867666822671889992e-01
9.873396348953247248e-01
9.882438755035400924e-01
9.865804010629654064e-01
9.863057929277420088e-01
9.892321914434433205e-01
9.869308483600616189e-01
9.880124431848525957e-01
9.872385841608047885e-01
9.841744035482407060e-01
9.864134317636490401e-01
9.869472771883011086e-01
9.872468936443329346e-01
9.868345516920089544e-01
9.869614875316620184e-01
9.861001133918761985e-01
9.869487500190734508e-01
9.869141966104507668e-01
9.896576052904129117e-01
9.879581940174102517e-01
9.860585093498229758e-01
9.871799725294113648e-01
9.872150158882141424e-01
9.868545997142791348e-01
9.856760603189468339e-01
9.868047773838043435e-01
9.872856909036635820e-01
9.882112050056457431e-01
9.854731363058090166e-01
9.867617678642273127e-01
9.875038594007492510e-01
9.874307721853256004e-01
9.890186989307403476e-01
9.878582680225371782e-01
9.877882701158523515e-01
9.871851766109466242e-01
9.853483033180236994e-01
9.868739497661590532e-01
9.862071871757507324e-01
9.844080972671508389e-01
9.897194874286651123e-01
9.863453119993209617e-01
9.860921829938888994e-01
9.849355810880661144e-01
9.872036635875701682e-01
9.867847764492034823e-01
9.870342463254928589e-01
9.853734338283538507e-01
9.869004970788955999e-01
9.863327550888061346e-01
9.879923737049103316e-01
9.875195413827896340e-01
9.883039385080337746e-01
9.858794754743576139e-01
9.873409014940262018e-01
9.880530917644501088e-01
9.879703128337860019e-01
9.871943390369415372e-01
9.874265992641448886e-01
9.879298418760299461e-01
9.870762813091278343e-01
9.874219447374343872e-01
9.872083038091659102e-01
9.868655377626418534e-01
9.873051029443741244e-01
9.868062871694565086e-01
9.871606481075286821e-01
9.870098876953125044e-01
9.853374451398849709e-01
9.862407666444777954e-01
9.874227827787399603e-01
9.876358813047408924e-01
9.862672126293182684e-01
9.863070785999298318e-01
9.870614498853683694e-01
9.893814158439636630e-01
9.864909714460372570e-01
9.861649501323700440e-01
9.868321973085403265e-01
9.864259779453277144e-01
9.860994714498519942e-01
9.866405510902405140e-01
9.860260748863219904e-01
9.864650815725326538e-01
9.876278740167617753e-01
9.867592233419418823e-01
9.874169051647185835e-01
9.858940339088440030e-01
9.871434974670409979e-01
