,stdTT,stfWfs,instStrehl,longStrehl,encircledArea
0.1,6.141810696436339,0.10946130985534341,0.9829206094145775,0.03432296974831046,51.540265832681776
34.57931034482759,22.369107718746793,0.4343993301733832,0.9829043968766927,0.011010720037930185,203.65910867865517
69.05862068965517,13.98119313106249,0.40330671579626154,0.9831648273020983,0.01820188211505118,135.10555121188426
103.53793103448277,9.015646864661713,0.0026550063242826716,0.9832973562926054,0.02238866322508115,106.83346364347146
138.01724137931035,8.796449858675388,0.23151544426813875,0.9825342571735383,0.026790631473359694,120.34401876465988
172.49655172413793,17.276393697222026,0.4484394853677882,0.9828205628693104,0.011194571483130238,148.8663017982799
206.97586206896554,2.197945134337846,0.006477586514805123,0.9828984464704991,0.025771563611990525,43.2838154808444
241.45517241379312,7.854258530850778,0.4526901106603451,0.9826987563073635,0.01698101039041045,149.61688819390147
275.93448275862073,2.336805406022753,0.4247970580665116,0.9830759807676077,0.02818259322408586,45.03518373729476
310.4137931034483,6.9150324761979585,0.260910505106734,0.9826844201982021,0.01603243477441,72.556684910086
344.8931034482759,8.333553788365187,0.275328425330009,0.9822052024304867,0.01634124150257492,139.60906958561375
379.3724137931035,10.958693235975964,0.03356474294288525,0.9829159156233073,0.011758626650083686,189.64816262705236
413.8517241379311,10.886437470286877,0.3724693847331574,0.9824473986029625,0.021284805140266556,135.10555121188426
448.3310344827587,14.652076946450135,0.4365220554880314,0.9825808724761009,0.015800791166684442,136.85691946833464
482.8103448275863,2.092074522806158,0.09684333169633697,0.9833431640267372,0.032274202758725334,43.2838154808444
517.2896551724139,2.6410515876688856,0.03953387214774262,0.9827700094133616,0.024686698683460895,44.034401876465985
551.7689655172414,8.169861917877787,0.018673428320163443,0.9831284337490797,0.01674441837244816,82.06411258795934
586.248275862069,7.941958381490434,0.14400415562699376,0.9828697396814823,0.018053041413874173,83.56528537920249
620.7275862068966,6.76162795001624,0.0034073380496571493,0.9831645952165127,0.016812990900037274,66.80218921032056
655.2068965517242,9.071069335533217,0.010583230184637693,0.9830397100746632,0.02172422687289453,136.10633307271306
689.6862068965518,8.792857760413003,0.26925252856736115,0.9831609852612019,0.0214521127029344,110.58639562157936
724.1655172413793,2.648945526241795,0.014773739531501462,0.9836362128704786,0.02880248132585545,44.534792806880375
758.6448275862069,14.186258109871886,0.007269647448263805,0.9830657333880662,0.015543649937479823,129.85144644253322
793.1241379310345,2.316052085950256,0.45689410904163524,0.9822788936644793,0.022139826321788698,46.286161063330724
827.6034482758622,2.5241788247503987,0.4102868397483596,0.9834622393548489,0.027343665324120022,44.534792806880375
862.0827586206898,8.119240163430591,0.008735040905665292,0.982571038454771,0.015619193089930664,90.32056293979672
896.5620689655174,2.087451920512931,0.1945998661285666,0.9831441307067871,0.02776869550564372,42.78342455043002
931.041379310345,7.226458467558922,0.4477060598611715,0.9827274940907955,0.018414826855255237,70.05473025801408
965.5206896551725,8.389191042696988,0.4561448425178613,0.9825276719778776,0.013696526525641078,92.07193119624706
1000.0,5.436811721330636,0.012437084143540167,0.9825896640121937,0.019220676197829266,57.29476153244722
